liquidityRate_avg,variableBorrowRate_avg,utilizationRate_avg,stableBorrowRate_avg,x/year,x/month,x/date,x/hours
0,0,0,0,2021,6,26,12
6.48460095e-8,0.0000043594498065,0.009277691944444444,0,2021,6,26,18
1.8675650736e-7,0.00001255521544272,0.02599976,0,2021,6,27,0
0.000013847250434760001,0.00013211070231276,0.046832905833333334,0,2021,6,27,6
0.00016411268363616,0.0014472210578832,0.27599751,0,2021,6,27,12
0.00016411268363616,0.0014472210578832,0.27599751,0,2021,6,27,18
0.00016411268363616,0.0014472210578832,0.27599751,0,2021,6,28,0
0.00016411268363616,0.0014472210578832,0.27599751,0,2021,6,28,6
0.00016411268363616,0.0014472210578832,0.27599751,0,2021,6,28,12
0.00016411268363616,0.0014472210578832,0.27599751,0,2021,6,28,18
0.00016411268363616,0.0014472210578832,0.27599751,0,2021,6,29,0
0.00016411268363616,0.0014472210578832,0.27599751,0,2021,6,29,6
0.0029118586519495202,0.012203606192767679,0.36544114944444445,0,2021,6,29,12
0.007229745173584799,0.02910649711901472,0.50599544,0,2021,6,29,18
0.007229745173584799,0.02910649711901472,0.50599544,0,2021,6,30,0
0.007229745173584799,0.02910649711901472,0.50599544,0,2021,6,30,6
0.00479340858431016,0.014201062423153922,0.5059980038888888,0,2021,6,30,12
0.0038563560499737604,0.00846820292474592,0.50599899,0,2021,6,30,18
0.0038563560499737604,0.00846820292474592,0.50599899,0,2021,6,31,0
0.0038563560499737604,0.00846820292474592,0.50599899,0,2021,6,31,6
0.0038563560499737604,0.00846820292474592,0.50599899,0,2021,6,31,12
0.0038563560499737604,0.00846820292474592,0.50599899,0,2021,6,31,18
0.0038563560499737604,0.00846820292474592,0.50599899,0,2021,7,1,0
0.0038563560499737604,0.00846820292474592,0.50599899,0,2021,7,1,6
0.0038563560499737604,0.00846820292474592,0.50599899,0,2021,7,1,12
0.0038563560499737604,0.00846820292474592,0.50599899,0,2021,7,1,18
0.0015285607432865998,0.00335661707154726,0.5063934344444445,0,2021,7,2,0
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,2,6
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,2,12
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,2,18
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,3,0
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,3,6
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,3,12
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,3,18
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,4,0
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,4,6
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,4,12
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,4,18
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,5,0
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,5,6
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,5,12
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,5,18
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,6,0
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,6,6
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,6,12
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,6,18
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,7,0
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,7,6
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,7,12
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,7,18
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,8,0
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,8,6
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,8,12
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,8,18
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,9,0
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,9,6
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,9,12
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,9,18
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,10,0
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,10,6
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,10,12
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,10,18
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,11,0
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,11,6
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,11,12
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,11,18
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,12,0
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,12,6
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,12,12
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,12,18
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,13,0
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,13,6
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,13,12
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,13,18
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,14,0
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,14,6
0.00149577489389664,0.0032846229046008,0.50639899,0,2021,7,14,12
